Time,RTD0,HTR0,RTD1,HTR1,scaledCurrent0,scaledCurrent1,drive_%_0,drive_%_1,setpoint,err count
16.750000,34.910000,85.400000,34.740000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16.760000,34.910000,85.400000,34.740000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16.760000,34.910000,85.400000,34.740000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16.770000,34.910000,85.400000,34.740000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16.770000,34.910000,85.400000,34.740000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16.780000,34.910000,85.400000,34.740000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16.780000,34.910000,85.400000,34.740000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16.790000,34.910000,85.400000,34.740000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16.790000,34.910000,85.400000,34.740000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16.790000,34.910000,85.400000,34.740000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16.800000,34.910000,85.400000,34.740000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16.800000,34.910000,85.400000,34.740000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16.810000,34.910000,85.400000,34.740000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16.810000,34.910000,85.400000,34.740000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16.820000,34.910000,85.400000,34.740000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16.820000,34.910000,85.400000,34.740000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16.830000,34.910000,85.400000,34.740000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16.830000,34.910000,85.400000,34.740000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16.840000,34.910000,85.400000,34.740000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16.840000,34.910000,85.400000,34.740000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16.850000,34.910000,85.400000,34.740000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16.850000,34.910000,85.400000,34.740000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16.860000,34.910000,85.400000,34.740000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16.860000,34.910000,85.400000,34.740000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16.870000,34.910000,85.400000,34.740000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16.870000,34.910000,85.400000,34.740000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16.880000,34.910000,85.400000,34.740000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16.880000,34.910000,85.400000,34.740000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16.890000,34.910000,85.400000,34.740000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16.890000,34.910000,85.400000,34.740000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16.900000,34.910000,85.400000,34.740000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16.900000,34.910000,85.400000,34.740000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16.900000,34.910000,85.400000,34.740000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16.920000,34.720000,85.400000,34.890000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16.920000,34.720000,85.400000,34.890000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16.930000,34.720000,85.400000,34.890000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16.930000,34.720000,85.400000,34.890000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16.940000,34.720000,85.400000,34.890000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16.940000,34.720000,85.400000,34.890000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16.940000,34.720000,85.400000,34.890000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16.950000,34.720000,85.400000,34.890000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16.950000,34.720000,85.400000,34.890000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16.960000,34.720000,85.400000,34.890000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16.960000,34.720000,85.400000,34.890000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16.970000,34.720000,85.400000,34.890000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16.970000,34.720000,85.400000,34.890000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16.980000,34.720000,85.400000,34.890000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16.980000,34.720000,85.400000,34.890000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16.990000,34.720000,85.400000,34.890000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16.990000,34.720000,85.400000,34.890000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.000000,34.720000,85.400000,34.890000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.000000,34.720000,85.400000,34.890000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.010000,34.720000,85.400000,34.890000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.010000,34.720000,85.400000,34.890000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.010000,34.720000,85.400000,34.890000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.020000,34.720000,85.400000,34.890000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.030000,34.720000,85.400000,34.890000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.030000,34.720000,85.400000,34.890000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.030000,34.720000,85.400000,34.890000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.040000,34.720000,85.400000,34.890000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.040000,34.720000,85.400000,34.890000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.050000,34.720000,85.400000,34.890000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.050000,34.720000,85.400000,34.890000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.060000,34.720000,85.400000,34.890000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.060000,34.720000,85.400000,34.890000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.070000,34.720000,85.400000,34.890000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.070000,34.720000,85.400000,34.890000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.080000,34.720000,85.400000,34.890000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.080000,34.720000,85.400000,34.890000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.090000,34.720000,85.400000,34.890000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.090000,34.720000,85.400000,34.890000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.100000,34.720000,85.400000,34.890000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.100000,34.720000,85.400000,34.890000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.110000,34.720000,85.400000,34.890000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.110000,34.720000,85.400000,34.890000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.120000,34.720000,85.400000,34.890000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.120000,34.720000,85.400000,34.890000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.120000,34.720000,85.400000,34.890000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.130000,34.720000,85.400000,34.890000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.130000,34.720000,85.400000,34.890000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.140000,34.720000,85.400000,34.890000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.140000,34.720000,85.400000,34.890000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.150000,34.720000,85.400000,34.890000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.150000,34.720000,85.400000,34.890000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.160000,34.720000,85.400000,34.890000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.160000,34.720000,85.400000,34.890000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.170000,34.720000,85.400000,34.890000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.170000,34.720000,85.400000,34.890000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.180000,34.720000,85.400000,34.890000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.180000,34.720000,85.400000,34.890000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.190000,34.720000,85.400000,34.890000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.190000,34.720000,85.400000,34.890000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.200000,34.720000,85.400000,34.890000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.200000,34.720000,85.400000,34.890000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.210000,34.720000,85.400000,34.890000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.210000,34.720000,85.400000,34.890000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.220000,34.720000,85.400000,34.890000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.220000,34.720000,85.400000,34.890000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.220000,34.720000,85.400000,34.890000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.230000,34.720000,85.400000,34.890000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.230000,34.720000,85.400000,34.890000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.240000,34.720000,85.400000,34.890000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.250000,34.720000,85.400000,34.890000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.250000,34.720000,85.400000,34.890000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.250000,34.720000,85.400000,34.890000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.260000,34.720000,85.400000,34.890000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.260000,34.720000,85.400000,34.890000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.270000,34.720000,85.400000,34.890000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.270000,34.720000,85.400000,34.890000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.280000,34.720000,85.400000,34.890000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.280000,34.720000,85.400000,34.890000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.290000,34.720000,85.400000,34.890000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.290000,34.720000,85.400000,34.890000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.300000,34.720000,85.400000,34.890000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.300000,34.720000,85.400000,34.890000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.310000,34.720000,85.400000,34.890000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.310000,34.720000,85.400000,34.890000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.310000,34.720000,85.400000,34.890000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.320000,34.720000,85.400000,34.890000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.330000,34.720000,85.400000,34.890000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.330000,34.720000,85.400000,34.890000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.330000,34.720000,85.400000,34.890000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.340000,34.720000,85.400000,34.890000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.340000,34.720000,85.400000,34.890000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.350000,34.720000,85.400000,34.890000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.350000,34.720000,85.400000,34.890000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.360000,34.720000,85.400000,34.890000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.360000,34.720000,85.400000,34.890000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.370000,34.720000,85.400000,34.890000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.370000,34.720000,85.400000,34.890000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.380000,34.720000,85.400000,34.890000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.380000,34.720000,85.400000,34.890000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.390000,34.720000,85.400000,34.890000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.390000,34.720000,85.400000,34.890000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.400000,34.720000,85.400000,34.890000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.400000,34.720000,85.400000,34.890000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.410000,34.720000,85.400000,34.890000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.410000,34.720000,85.400000,34.890000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.420000,34.720000,85.400000,34.890000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.420000,34.720000,85.400000,34.890000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.440000,34.910000,85.400000,34.710000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.440000,34.910000,85.400000,34.710000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.440000,34.910000,85.400000,34.710000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.450000,34.910000,85.400000,34.710000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.450000,34.910000,85.400000,34.710000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.460000,34.910000,85.400000,34.710000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.460000,34.910000,85.400000,34.710000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.460000,34.910000,85.400000,34.710000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.470000,34.910000,85.400000,34.710000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.470000,34.910000,85.400000,34.710000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.480000,34.910000,85.400000,34.710000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.480000,34.910000,85.400000,34.710000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.490000,34.910000,85.400000,34.710000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.490000,34.910000,85.400000,34.710000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.500000,34.910000,85.400000,34.710000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.500000,34.910000,85.400000,34.710000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.510000,34.910000,85.400000,34.710000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.510000,34.910000,85.400000,34.710000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.520000,34.910000,85.400000,34.710000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.520000,34.910000,85.400000,34.710000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.530000,34.910000,85.400000,34.710000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.530000,34.910000,85.400000,34.710000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.540000,34.910000,85.400000,34.710000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.540000,34.910000,85.400000,34.710000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.550000,34.910000,85.400000,34.710000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.550000,34.910000,85.400000,34.710000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.560000,34.910000,85.400000,34.710000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.560000,34.910000,85.400000,34.710000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.560000,34.910000,85.400000,34.710000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.570000,34.910000,85.400000,34.710000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.570000,34.910000,85.400000,34.710000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.580000,34.910000,85.400000,34.710000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.580000,34.910000,85.400000,34.710000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.590000,34.910000,85.400000,34.710000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.590000,34.910000,85.400000,34.710000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.600000,34.910000,85.400000,34.710000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.600000,34.910000,85.400000,34.710000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.610000,34.910000,85.400000,34.710000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.610000,34.910000,85.400000,34.710000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.620000,34.910000,85.400000,34.710000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.620000,34.910000,85.400000,34.710000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.630000,34.910000,85.400000,34.710000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.630000,34.910000,85.400000,34.710000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.640000,34.910000,85.400000,34.710000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.640000,34.910000,85.400000,34.710000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.650000,34.910000,85.400000,34.710000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.650000,34.910000,85.400000,34.710000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.650000,34.910000,85.400000,34.710000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.660000,34.910000,85.400000,34.710000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.670000,34.910000,85.400000,34.710000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.670000,34.910000,85.400000,34.710000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.670000,34.910000,85.400000,34.710000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.680000,34.910000,85.400000,34.710000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.680000,34.910000,85.400000,34.710000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.690000,34.910000,85.400000,34.710000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.690000,34.910000,85.400000,34.710000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.700000,34.910000,85.400000,34.710000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.700000,34.910000,85.400000,34.710000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.710000,34.910000,85.400000,34.710000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.710000,34.910000,85.400000,34.710000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.720000,34.910000,85.400000,34.710000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.720000,34.910000,85.400000,34.710000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.730000,34.910000,85.400000,34.710000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.730000,34.910000,85.400000,34.710000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.740000,34.910000,85.400000,34.710000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.740000,34.910000,85.400000,34.710000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.750000,34.910000,85.400000,34.710000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.750000,34.910000,85.400000,34.710000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.760000,34.910000,85.400000,34.710000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.760000,34.910000,85.400000,34.710000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.760000,34.910000,85.400000,34.710000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.770000,34.910000,85.400000,34.710000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.770000,34.910000,85.400000,34.710000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.780000,34.910000,85.400000,34.710000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.780000,34.910000,85.400000,34.710000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.790000,34.910000,85.400000,34.710000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.790000,34.910000,85.400000,34.710000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.800000,34.910000,85.400000,34.710000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.800000,34.910000,85.400000,34.710000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.810000,34.910000,85.400000,34.710000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.810000,34.910000,85.400000,34.710000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.820000,34.910000,85.400000,34.710000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.820000,34.910000,85.400000,34.710000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.830000,34.910000,85.400000,34.710000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.830000,34.910000,85.400000,34.710000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.840000,34.910000,85.400000,34.710000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.840000,34.910000,85.400000,34.710000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.850000,34.910000,85.400000,34.710000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.850000,34.910000,85.400000,34.710000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.860000,34.910000,85.400000,34.710000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.860000,34.910000,85.400000,34.710000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.860000,34.910000,85.400000,34.710000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.870000,34.910000,85.400000,34.710000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.870000,34.910000,85.400000,34.710000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.880000,34.910000,85.400000,34.710000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.880000,34.910000,85.400000,34.710000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.890000,34.910000,85.400000,34.710000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.890000,34.910000,85.400000,34.710000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.900000,34.910000,85.400000,34.710000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.900000,34.910000,85.400000,34.710000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.910000,34.910000,85.400000,34.710000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.910000,34.910000,85.400000,34.710000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.920000,34.910000,85.400000,34.710000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.920000,34.910000,85.400000,34.710000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.930000,34.910000,85.400000,34.710000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.930000,34.910000,85.400000,34.710000,89.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.950000,34.560000,85.400000,34.690000,89.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.950000,34.560000,85.400000,34.690000,89.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.950000,34.560000,85.400000,34.690000,89.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.960000,34.560000,85.400000,34.690000,89.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.960000,34.560000,85.400000,34.690000,89.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.970000,34.560000,85.400000,34.690000,89.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.970000,34.560000,85.400000,34.690000,89.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
